ljo_kin_id	assoc_exam_type	성명	name	surname	ancestral_seat	choronym	assoc_exam_year	ljo_2017_id	length
PSa_1573_005856_G1	SA	고상증	高尙曾	高	開城	開城 高	1573		4
PSa_1573_005857_A1	SA	명세겸	明世謙	明	西蜀	西蜀 明	1573	PS2_1552_004293	4
PSa_1573_005858_A1	SA	정거	鄭琚	鄭	迎日	迎日 鄭	1573	PS1_1549_003962	4
PSa_1573_005859_A1	SA	안세관	安世寬	安	順興	順興 安	1573		4
PSa_1573_005859_G1	SA	안지	安祉	安	順興	順興 安	1573	PS2_1549_004074	4
PSa_1573_005859_G2	SA	안우	安祐	安	順興	順興 安	1573		4
PSa_1573_005860_A1	SA	강기	姜琦	姜	晉州	晉州 姜	1573		4
PSa_1573_005861_A1	SA	신연	辛鍊	辛	靈山	靈山 辛	1573		4
PSa_1573_005862_A1	SA	이온	李溫	李	全州	全州 李	1573		4
PSa_1573_005863_A1	SA	고응척	高應陟	高	安東	安東 高	1573	PMn_1561_003541	4
PSa_1573_005863_G1	SA	고충운	高冲雲	高	安東	安東 高	1573		4
PSa_1573_005864_A1	SA	안홍업	安弘業	安	順興	順興 安	1573		4
PSa_1573_005865_A1	SA	최수백	崔壽百	崔	朔寧	朔寧 崔	1573		4
PSa_1573_005865_G1	SA	최원철	崔元哲	崔	朔寧	朔寧 崔	1573		4
PSa_1573_005866_A1	SA	유세봉	柳世鳳	柳	全州	全州 柳	1573		4
PSa_1573_005866_G1	SA	유언	柳堰	柳	全州	全州 柳	1573		4
PSa_1573_005867_A1	SA	안몽득	安夢得	安	竹山[舊]	竹山[舊] 安	1573	PS1_1552_004203	7
PSa_1573_005868_A1	SA	조남	趙擥	趙	楊州	楊州 趙	1573		4
PSa_1573_005869_A1	SA	유강	柳堈	柳	文化	文化 柳	1573		4
PSa_1573_005870_A1	SA	신질	辛垤	辛	靈山	靈山 辛	1573		4
PSa_1573_005871_A1	SA	전대덕	全大德	全	龍宮	龍宮 全	1573		4
PSa_1573_005872_A1	SA	유필	柳馝	柳	文化	文化 柳	1573		4
PSa_1573_005873_A1	SA	안언수	安彦銖	安	竹山[舊]	竹山[舊] 安	1573		7
PSa_1573_005874_A1	SA	정세관	鄭世寬	鄭	迎日	迎日 鄭	1573		4
PSa_1573_005875_A1	SA	이방	李昉	李	慶州	慶州 李	1573		4
PSa_1573_005876_A1	SA	박수의	朴守義	朴	沔川	沔川 朴	1573		4
PSa_1573_005876_G1	SA	박여직	朴汝稷	朴	沔川	沔川 朴	1573		4
PSa_1573_005877_A1	SA	이주남	李柱南	李	碧珍	碧珍 李	1573		4
PSa_1573_005877_G1	SA	이수현	李守玄	李	碧珍	碧珍 李	1573		4
PSa_1573_005878_A1	SA	나열	羅悅	羅	羅州	羅州 羅	1573		4
PSa_1573_005879_A1	SA	김응두	金應斗	金	蔚山	蔚山 金	1573		4
PSa_1573_005879_G1	SA	김대형	金大亨	金	蔚山	蔚山 金	1573		4
PSa_1573_005880_A1	SA	이문태	李文台	李	眞城	眞城 李	1573		4
PSa_1573_005880_G1	SA	이의강	李義綱	李	眞城	眞城 李	1573		4
PSa_1573_005880_G2	SA	이예강	李禮綱	李	眞城	眞城 李	1573		4
PSa_1573_005881_A1	SA	윤홍언	尹弘彦	尹	海平	海平 尹	1573		4
PSa_1573_005881_G1	SA	윤승경	尹承慶	尹	海平	海平 尹	1573	PS1_1546_003756	4
PSa_1573_005881_G2	SA	윤승길	尹承吉	尹	海平	海平 尹	1573	PS2_1561_004931	4
PSa_1573_005881_G3	SA	윤승서	尹承緖	尹	海平	海平 尹	1573	PS1_1582_006366	4
PSa_1573_005882_A1	SA	이헌성	李憲誠	李	全州	全州 李	1573		4
PSa_1573_005882_G1	SA	이대복	李大福	李	全州	全州 李	1573	PS2_1555_004458	4
PSa_1573_005883_A1	SA	최홍윤	崔洪胤	崔	全州	全州 崔	1573		4
PSa_1573_005884_A1	SA	송신	宋伸	宋	鎭川	鎭川 宋	1573		4
PSa_1573_005884_G1	SA	송계임	宋繼任	宋	鎭川	鎭川 宋	1573		4
PSa_1573_005885_A1	SA	김약묵	金若默	金	道康	道康 金	1573	PMn_1540_003084	4
PSa_1573_005886_A1	SA	이사우	李師禹	李	慶州	慶州 李	1573		4
PSa_1573_005887_A1	SA	정숙	鄭淑	鄭	草溪	草溪 鄭	1573		4
PSa_1573_005888_A1	SA	조대성	趙大成	趙	淳昌	淳昌 趙	1573		4
PSa_1573_005888_G1	SA	조척	趙惕	趙	淳昌	淳昌 趙	1573		4
PSa_1573_005889_A1	SA	한곤	韓悃	韓	淸州	淸州 韓	1573		4
PSa_1573_005890_A1	SA	유언	柳堰	柳	瑞山	瑞山 柳	1573		4
PSa_1573_005890_G1	SA	유응춘	柳應春	柳	瑞山	瑞山 柳	1573		4
PSa_1573_005891_A1	SA	성수익	成壽益	成	昌寧	昌寧 成	1573		4
PSa_1573_005891_G1	SA	성택선	成擇善	成	昌寧	昌寧 成	1573		4
PSa_1573_005892_A1	SA	신응시	辛應時	辛	靈山	靈山 辛	1573	PS2_1552_004270	4
PSa_1573_005893_A1	SA	조여충	曹汝忠	曹	仁同	仁同 曹	1573		4
PSa_1573_005894_A1	SA	우숭선	禹崇善	禹	丹陽	丹陽 禹	1573		4
PSa_1573_005895_A1	SA	김흠	金欽	金	安東[舊]	安東[舊] 金	1573	PS2_1561_004930	7
PSa_1573_005896_A1	SA	유영석	柳永錫	柳	文化	文化 柳	1573		4
PSa_1573_005896_G1	SA	유선종	柳善種	柳	文化	文化 柳	1573		4
PSa_1573_005897_A1	SA	조상	趙鏛	趙	白川	白川 趙	1573		4
PSa_1573_005898_A1	SA	이봉	李鳳	李	慶州	慶州 李	1573		4
PSa_1573_005898_G1	SA	이호문	李好問	李	慶州	慶州 李	1573		4
PSa_1573_005899_A1	SA	김오	金鰲	金	淸道	淸道 金	1573	PS1_1534_003245	4
PSa_1573_005900_A1	SA	김창	金琩	金	玄風	玄風 金	1573		4
PSa_1573_005901_A1	SA	박언홍	朴彦弘	朴	務安	務安 朴	1573		4
PSa_1573_005902_A1	SA	오섬	吳暹	吳	興陽	興陽 吳	1573		4
PSa_1573_005903_A1	SA	조서	曺澨	曺	昌寧	昌寧 曺	1573		4
PSa_1573_005904_A1	SA	조덕기	趙德期	趙	楊州	楊州 趙	1573		4
PSa_1573_005904_G1	SA	조응경	趙應慶	趙	楊州	楊州 趙	1573		4
PSa_1573_005904_G2	SA	조응길	趙應吉	趙	楊州	楊州 趙	1573		4
PSa_1573_005905_A1	SA	하박	河泊	河	晉陽	晉陽 河	1573		4
PSa_1573_005906_A1	SA	심수경	沈守慶	沈	豊山	豊山 沈	1573	PS1_1543_003567	4
PSa_1573_005906_G1	SA	심일장	沈日將	沈	豊山	豊山 沈	1573		4
PSa_1573_005907_A1	SA	정인관	鄭仁寬	鄭	光州	光州 鄭	1573	PS2_1543_003705	4
PSa_1573_005908_A1	SA	서순필	徐順弼	徐	南陽	南陽 徐	1573		4
PSa_1573_005909_A1	SA	이억	李億	李	全義	全義 李	1573		4
PSa_1573_005909_G1	SA	이경성	李慶星	李	全義	全義 李	1573		4
PSa_1573_005909_G2	SA	이경운	李慶雲	李	全義	全義 李	1573	PS1_1540_003406	4
PSa_1573_005909_G3	SA	이경진	李慶辰	李	全義	全義 李	1573		4
PSa_1573_005910_A1	SA	배한원	裵漢元	裵	和順	和順 裵	1573		4
PSa_1573_005910_G1	SA	배현	裵絢	裵	和順	和順 裵	1573	PS1_1558_004562	4
PSa_1573_005911_A1	SA	최윤	崔倫	崔	鳳山	鳳山 崔	1573		4
PSa_1573_005912_A1	SA	강응서	姜應瑞	姜	晉州	晉州 姜	1573		4
PSa_1573_005912_G1	SA	강종윤	姜宗胤	姜	晉州	晉州 姜	1573	PS2_1567_005316	4
PSa_1573_005913_A1	SA	이언순	李彦諄	李	全州	全州 李	1573		4
PSa_1573_005913_G1	SA	이각	李覺	李	全州	全州 李	1573	PS2_1567_005336	4
PSa_1573_005914_A1	SA	선희문	宣希文	宣	寶城	寶城 宣	1573		4
PSa_1573_005915_A1	SA	이형	李泂	李	全州	全州 李	1573		4
PSa_1573_005915_G1	SA	이수언	李秀彦	李	全州	全州 李	1573		4
PSa_1573_005916_A1	SA	성효관	成效寬	成	昌寧	昌寧 成	1573	PS2_1570_005727	4
PSa_1573_005917_A1	SA	이눌철	李訥鐵	李	全州	全州 李	1573		4
PSa_1573_005917_G1	SA	이경인	李景仁	李	全州	全州 李	1573		4
PSa_1573_005917_G2	SA	이경의	李景義	李	全州	全州 李	1573	PS2_1568_005492	4
PSa_1573_005918_A1	SA	이충직	李忠直	李	星州	星州 李	1573		4
PSa_1573_005919_A1	SA	송사호	宋師顥	宋	冶爐	冶爐 宋	1573		4
PSa_1573_005919_G1	SA	송원도	宋遠度	宋	冶爐	冶爐 宋	1573		4
PSa_1573_005920_A1	SA	박호원	朴好元	朴	密陽	密陽 朴	1573	PS2_1546_003886	4
PSa_1573_005921_A1	SA	박난영	朴蘭榮	朴	竹山	竹山 朴	1573	PS1_1540_003443	4
PSa_1573_005922_A1	SA	이천계	李天啓	李	新平	新平 李	1573	PMn_1537_002985	4
PSa_1573_005923_A1	SA	정선	鄭璇	鄭	草溪	草溪 鄭	1573		4
PSa_1573_005924_A1	SA	정세관	鄭世寬	鄭	迎日	迎日 鄭	1573		4
PSa_1573_005924_G1	SA	정형	鄭珩	鄭	迎日	迎日 鄭	1573	PS2_1573_005874	4
PSa_1573_005925_A1	SA	이윤창	李允昌	李	杞溪	杞溪 李	1573		4
PSa_1573_005926_A1	SA	권봉년	權鳳年	權	安東	安東 權	1573		4
PSa_1573_005927_A1	SA	허사흠	許思欽	許	陽川	陽川 許	1573		4
PSa_1573_005928_A1	SA	윤언성	尹彦誠	尹	坡平	坡平 尹	1573	PS1_1549_004005	4
PSa_1573_005929_A1	SA	유균	柳均	柳	全州	全州 柳	1573		4
PSa_1573_005931_A1	SA	최세헌	崔世獻	崔	忠州	忠州 崔	1573		4
PSa_1573_005932_A1	SA	김광우	金光佑	金	光山	光山 金	1573	PMn_1531_002834	4
PSa_1573_005932_G1	SA	김응태	金應台	金	光山	光山 金	1573		4
PSa_1573_005932_G2	SA	김응진	金應震	金	光山	光山 金	1573		4
PSa_1573_005932_G3	SA	김응죽	金應竹	金	光山	光山 金	1573		4
PSa_1573_005933_A1	SA	홍윤선	洪潤先	洪	南陽[唐]	南陽[唐] 洪	1573		7
PSa_1573_005934_A1	SA	김구수	金龜壽	金	光山	光山 金	1573	PS1_1540_003434	4
PSa_1573_005934_G1	SA	김희지	金熙止	金	光山	光山 金	1573	PS1_1567_005147	4
PSa_1573_005935_A1	SA	김빈	金贇	金	瑞興	瑞興 金	1573		4
PSa_1573_005936_A1	SA	권경담	權景紞	權	安東	安東 權	1573		4
PSa_1573_005937_A1	SA	윤언실	尹彦實	尹	坡平	坡平 尹	1573		4
PSa_1573_005938_A1	SA	김량	金樑	金	光山	光山 金	1573		4
PSa_1573_005938_G1	SA	김희경	金熙慶	金	光山	光山 金	1573		4
PSa_1573_005939_A1	SA	여균	呂均	呂	星山	星山 呂	1573		4
PSa_1573_005940_A1	SA	박난	朴鸞	朴	密陽	密陽 朴	1573	PS2_1534_003264	4
PSa_1573_005940_G1	SA	박광춘	朴光春	朴	密陽	密陽 朴	1573		4
PSa_1573_005940_G2	SA	박광생	朴光生	朴	密陽	密陽 朴	1573		4
PSa_1573_005941_A1	SA	이주	李鑄	李	全州	全州 李	1573		4
PSa_1573_005942_A1	SA	최여개	崔汝漑	崔	海州	海州 崔	1573		4
PSa_1576_005943_A1	SA	이준의	李遵義	李	廣州	廣州 李	1576		4
PSa_1576_005943_G1	SA	이립	李砬	李	廣州	廣州 李	1576	PMn_1572_003837	4
PSa_1576_005944_A1	SA	박소립	朴素立	朴	咸陽	咸陽 朴	1576	PMn_1555_003395	4
PSa_1576_005945_A1	SA	이방형	李邦衡	李	光山	光山 李	1576		4
PSa_1576_005945_G1	SA	이천남	李天男	李	光山	光山 李	1576	PS2_1570_005689	4
PSa_1576_005945_G2	SA	이지남	李地男	李	光山	光山 李	1576	PS1_1564_004977	4
PSa_1576_005945_H1	SA	이성남	李星男	李	光山	光山 李	1576		4
PSa_1576_005946_A1	SA	백유징	白惟澄	白	水原	水原 白	1576		4
PSa_1576_005947_A1	SA	민정	閔頲	閔	驪興	驪興 閔	1576		4
PSa_1576_005947_H1	SA	민용서	閔龍瑞	閔	驪興	驪興 閔	1576		4
PSa_1576_005948_A1	SA	조충수	趙忠秀	趙	楊州	楊州 趙	1576	PS1_1546_003830	4
PSa_1576_005948_H1	SA	조정	趙挺	趙	楊州	楊州 趙	1576	PS2_1582_006504	4
PSa_1576_005949_A1	SA	윤언청	尹彦淸	尹	茂松	茂松 尹	1576		4
PSa_1576_005950_A1	SA	양준	楊濬	楊	淸州	淸州 楊	1576		4
PSa_1576_005950_H1	SA	양득기	楊得基	楊	淸州	淸州 楊	1576		4
PSa_1576_005950_H2	SA	양득재	楊得栽	楊	淸州	淸州 楊	1576		4
PSa_1576_005950_H3	SA	양득봉	楊得封	楊	淸州	淸州 楊	1576		4
PSa_1576_005951_A1	SA	안충	安忠	安	順興	順興 安	1576		4
PSa_1576_005951_G1	SA	안응린	安應麟	安	順興	順興 安	1576		4
PSa_1576_005951_H1	SA	안응상	安應祥	安	順興	順興 安	1576		4
PSa_1576_005951_H2	SA	안응운	安應雲	安	順興	順興 安	1576		4
PSa_1576_005952_A1	SA	임진	林晉	林	羅州	羅州 林	1576		4
PSa_1576_005952_H1	SA	임선	林愃	林	羅州	羅州 林	1576		4
PSa_1576_005952_H2	SA	임순	林恂	林	羅州	羅州 林	1576		4
PSa_1576_005952_H3	SA	임흔	林忻	林	羅州	羅州 林	1576		4
PSa_1576_005953_A1	SA	이침	李沈	李	星山	星山 李	1576		4
PSa_1576_005953_H1	SA	이잉귀	李仍貴	李	星山	星山 李	1576		4
PSa_1576_005954_A1	SA	신추	申樞	申	平山	平山 申	1576		4
PSa_1576_005955_A1	SA	정승충	鄭承忠	鄭	東萊	東萊 鄭	1576	PS1_1558_004627	4
PSa_1576_005955_H1	SA	정엽	鄭燁	鄭	東萊	東萊 鄭	1576	PMn_1583_004129	4
PSa_1576_005956_A1	SA	이백년	李百年	李	全州	全州 李	1576		4
PSa_1576_005956_G1	SA	이춘정	李春禎	李	全州	全州 李	1576	PS1_1591_041203	4
PSa_1576_005956_H1	SA	이춘기	李春祺	李	全州	全州 李	1576	PS1_1576_005968	4
PSa_1576_005957_A1	SA	조정권	趙廷權	趙	豊壤	豊壤 趙	1576		4
PSa_1576_005957_G1	SA	조수원	趙守元	趙	豊壤	豊壤 趙	1576		4
PSa_1576_005957_G2	SA	조수준	趙守準	趙	豊壤	豊壤 趙	1576	PS1_1576_005991	4
PSa_1576_005957_H1	SA	조수규	趙守規	趙	豊壤	豊壤 趙	1576		4
PSa_1576_005958_A1	SA	윤문	尹聞	尹	坡平	坡平 尹	1576	PS1_1540_003375	4
PSa_1576_005958_G1	SA	윤승원	尹承源	尹	坡平	坡平 尹	1576		4
PSa_1576_005959_A1	SA	김홍우	金弘遇	金	善山	善山 金	1576		4
PSa_1576_005959_G1	SA	김효원	金孝元	金	善山	善山 金	1576	PS2_1564_005108	4
PSa_1576_005959_H1	SA	김의원	金義元	金	善山	善山 金	1576	PS2_1588_006843	4
PSa_1576_005960_A1	SA	한경남	韓敬男	韓	淸州	淸州 韓	1576		4
PSa_1576_005960_H1	SA	한응굉	韓應宏	韓	淸州	淸州 韓	1576		4
PSa_1576_005961_A1	SA	김구	金龜	金	安東[舊]	安東[舊] 金	1576		7
PSa_1576_005961_G1	SA	김계훈	金繼勳	金	安東[舊]	安東[舊] 金	1576		7
PSa_1576_005961_G2	SA	김계열	金繼烈	金	安東[舊]	安東[舊] 金	1576		7
PSa_1576_005961_G3	SA	김계희	金繼熹	金	安東[舊]	安東[舊] 金	1576		7
PSa_1576_005961_H1	SA	김계점	金繼點	金	安東[舊]	安東[舊] 金	1576		7
PSa_1576_005962_A1	SA	황선	黃瑄	黃	昌原	昌原 黃	1576		4
PSa_1576_005962_H1	SA	황상중	黃尙中	黃	昌原	昌原 黃	1576		4
PSa_1576_005963_A1	SA	이언핍	李彦愊	李	延安	延安 李	1576		4
PSa_1576_005963_G1	SA	이지함	李至諴	李	延安	延安 李	1576	PS2_1576_006055	4
PSa_1576_005963_G2	SA	이지후	李至厚	李	延安	延安 李	1576	PS2_1576_006065	4
PSa_1576_005963_H1	SA	이지정	李至靜	李	延安	延安 李	1576		4
PSa_1576_005964_A1	SA	정대년	鄭大年	鄭	東萊	東萊 鄭	1576	PMn_1532_002863	4
PSa_1576_005964_G1	SA	정휴복	鄭休復	鄭	東萊	東萊 鄭	1576		4
PSa_1576_005964_G2	SA	정선복	鄭善復	鄭	東萊	東萊 鄭	1576	PS2_1567_005307	4
PSa_1576_005964_H1	SA	정순복	鄭純復	鄭	東萊	東萊 鄭	1576		4
PSa_1576_005964_H2	SA	정돈복	鄭敦復	鄭	東萊	東萊 鄭	1576		4
PSa_1576_005965_A1	SA	민권	閔惓	閔	驪興	驪興 閔	1576		4
PSa_1576_005965_H1	SA	민종량	閔宗亮	閔	驪興	驪興 閔	1576		4
PSa_1576_005965_H2	SA	민종각	閔宗慤	閔	驪興	驪興 閔	1576		4
PSa_1576_005965_H3	SA	민종서	閔宗恕	閔	驪興	驪興 閔	1576		4
PSa_1576_005965_H4	SA	민종신	閔宗信	閔	驪興	驪興 閔	1576		4
PSa_1576_005965_H5	SA	민종선	閔宗善	閔	驪興	驪興 閔	1576		4
PSa_1576_005966_A1	SA	허용	許鎔	許	陽川	陽川 許	1576		4
PSa_1576_005966_H1	SA	허숙	許熟	許	陽川	陽川 許	1576		4
PSa_1576_005966_H2	SA	허도	許燾	許	陽川	陽川 許	1576		4
PSa_1576_005967_A1	SA	윤의중	尹毅中	尹	海南	海南 尹	1576	PS2_1543_003693	4
PSa_1576_005967_H1	SA	윤유기	尹唯幾	尹	海南	海南 尹	1576	PS1_1576_005995	4
PSa_1576_005968_A1	SA	이백년	李百年	李	全州	全州 李	1576		4
PSa_1576_005968_G1	SA	이춘정	李春禎	李	全州	全州 李	1576	PS1_1591_041203	4
PSa_1576_005968_G2	SA	이춘상	李春祥	李	全州	全州 李	1576	PS1_1576_005956	4
PSa_1576_005969_A1	SA	한기	韓琦	韓	淸州	淸州 韓	1576	PMn_1540_003055	4
PSa_1576_005969_H1	SA	한일휴	韓日休	韓	淸州	淸州 韓	1576	PS2_1567_005301	4
PSa_1576_005969_H2	SA	한일신	韓日新	韓	淸州	淸州 韓	1576		4
PSa_1576_005970_A1	SA	이정신	李貞臣	李	慶州	慶州 李	1576		4
PSa_1576_005970_H1	SA	이득춘	李得春	李	慶州	慶州 李	1576		4
PSa_1576_005971_A1	SA	정충인	鄭忠仁	鄭	慶州	慶州 鄭	1576	PS1_1552_004160	4
PSa_1576_005971_G1	SA	정사급	鄭思伋	鄭	慶州	慶州 鄭	1576		4
PSa_1576_005972_A1	SA	강운상	姜雲祥	姜	晉州	晉州 姜	1576		4
PSa_1576_005972_H1	SA	강주	姜籒	姜	晉州	晉州 姜	1576	PS2_1585_006682	4
PSa_1576_005973_A1	SA	이요빈	李堯賓	李	全州	全州 李	1576		4
PSa_1576_005973_G1	SA	이지	李沚	李	全州	全州 李	1576		4
PSa_1576_005973_H1	SA	이준	李浚	李	全州	全州 李	1576		4
PSa_1576_005973_H2	SA	이숙	李叔	李	全州	全州 李	1576		4
PSa_1576_005973_H3	SA	이윤	李潤	李	全州	全州 李	1576		4
PSa_1576_005973_H4	SA	이흡	李潝	李	全州	全州 李	1576	PS1_1585_006588	4
PSa_1576_005974_A1	SA	조순성	趙純誠	趙	白川	白川 趙	1576		4
PSa_1576_005974_H1	SA	조광우	趙光佑	趙	白川	白川 趙	1576	PS1_1568_005388	4
PSa_1576_005975_A1	SA	윤문로	尹文老	尹	坡平	坡平 尹	1576		4
PSa_1576_005976_A1	SA	이희량	李希樑	李	永川	永川 李	1576		4
PSa_1576_005976_G1	SA	이선승	李善承	李	永川	永川 李	1576		4
PSa_1576_005977_A1	SA	김응하	金應河	金	延安	延安 金	1576		4
PSa_1576_005977_A2	SA	김열	金說	金	延安	延安 金	1576	PS2_1549_004146	4
PSa_1576_005977_G1	SA	김광서	金光緖	金	延安	延安 金	1576		4
PSa_1576_005977_H1	SA	김희서	金熙緖	金	延安	延安 金	1576		4
PSa_1576_005978_A1	SA	황상경	黃愓卿	黃	昌原	昌原 黃	1576		4
PSa_1576_005978_G1	SA	황위	黃瑋	黃	昌原	昌原 黃	1576		4
PSa_1576_005978_G2	SA	황원	黃瑗	黃	昌原	昌原 黃	1576		4
PSa_1576_005978_G3	SA	황수	黃琇	黃	昌原	昌原 黃	1576	PS1_1568_005393	4
PSa_1576_005978_G4	SA	황진	黃璡	黃	昌原	昌原 黃	1576	PMn_1574_003892	4
PSa_1576_005979_A1	SA	이면	李勉	李	原州[舊]	原州[舊] 李	1576	PMn_1553_003372	7
PSa_1576_005979_H1	SA	이응시	李應時	李	原州[舊]	原州[舊] 李	1576		7
PSa_1576_005980_A1	SA	진세경	秦世瓊	秦	豊基	豊基 秦	1576		4
PSa_1576_005981_A1	SA	남응로	南應老	南	宜寧	宜寧 南	1576		4
PSa_1576_005982_A1	SA	신보상	辛輔商	辛	靈山	靈山 辛	1576		4
PSa_1576_005982_G1	SA	신응종	辛應宗	辛	靈山	靈山 辛	1576		4
PSa_1576_005982_G2	SA	신응기	辛應基	辛	靈山	靈山 辛	1576		4
PSa_1576_005982_G3	SA	신응시	辛應時	辛	靈山	靈山 辛	1576	PS2_1552_004270	4
PSa_1576_005982_G4	SA	신응세	辛應世	辛	靈山	靈山 辛	1576		4
PSa_1576_005982_G5	SA	신응운	辛應運	辛	靈山	靈山 辛	1576	PS2_1570_005701	4
PSa_1576_005982_G6	SA	신응회	辛應會	辛	靈山	靈山 辛	1576	PS2_1570_005659	4
PSa_1576_005982_G7	SA	신응성	辛應性	辛	靈山	靈山 辛	1576		4
PSa_1576_005983_A1	SA	홍윤선	洪潤先	洪	南陽[唐]	南陽[唐] 洪	1576		7
PSa_1576_005983_G1	SA	홍함	洪涵	洪	南陽[唐]	南陽[唐] 洪	1576	PS2_1573_005933	7
PSa_1576_005983_H1	SA	홍엄	洪淹	洪	南陽[唐]	南陽[唐] 洪	1576	PS2_1589_042593	7
PSa_1576_005984_A1	SA	강붕	康鵬	康	信川	信川 康	1576		4
PSa_1576_005984_H1	SA	강경록	康景祿	康	信川	信川 康	1576		4
PSa_1576_005985_A1	SA	정준	鄭俊	鄭	海州	海州 鄭	1576		4
PSa_1576_005985_H1	SA	정희현	鄭希賢	鄭	海州	海州 鄭	1576		4
PSa_1576_005985_H2	SA	정희천	鄭希天	鄭	海州	海州 鄭	1576		4
PSa_1576_005986_A1	SA	홍사형	洪士衡	洪	南陽[唐]	南陽[唐] 洪	1576		7
PSa_1576_005986_H1	SA	홍구회	洪九澮	洪	南陽[唐]	南陽[唐] 洪	1576		7
PSa_1576_005987_A1	SA	이억재	李億載	李	全州	全州 李	1576		4
PSa_1576_005987_H1	SA	이원익	李元翼	李	全州	全州 李	1576	PS1_1564_005008	4
PSa_1576_005988_A1	SA	유함	兪涵	兪	杞溪	杞溪 兪	1576	PS2_1552_004256	4
PSa_1576_005988_G1	SA	유대숙	兪大俶	兪	杞溪	杞溪 兪	1576		4
PSa_1576_005988_G2	SA	유대수	兪大脩	兪	杞溪	杞溪 兪	1576	PS2_1564_005116	4
PSa_1576_005988_H1	SA	유대엄	兪大儼	兪	杞溪	杞溪 兪	1576		4
PSa_1576_005988_H2	SA	유대칭	兪大偁	兪	杞溪	杞溪 兪	1576	PS1_1603_007209	4
PSa_1576_005988_H3	SA	유대우	兪大佑	兪	杞溪	杞溪 兪	1576	PS1_1606_007553	4
PSa_1576_005989_A1	SA	이길	李佶	李	全義	全義 李	1576	PS2_1552_004329	4
PSa_1576_005989_H1	SA	이경조	李慶祚	李	全義	全義 李	1576		4
PSa_1576_005990_A1	SA	전윤성	田允成	田	泰山	泰山 田	1576		4
PSa_1576_005990_G1	SA	전수민	田壽民	田	泰山	泰山 田	1576		4
PSa_1576_005990_G2	SA	전덕민	田德民	田	泰山	泰山 田	1576		4
PSa_1576_005990_H1	SA	전○민	田○民	田	泰山	泰山 田	1576		4
PSa_1576_005991_A1	SA	조정권	趙廷權	趙	豊壤	豊壤 趙	1576		4
PSa_1576_005991_G1	SA	조수원	趙守元	趙	豊壤	豊壤 趙	1576		4
PSa_1576_005991_H1	SA	조수헌	趙守憲	趙	豊壤	豊壤 趙	1576	PS1_1576_005957	4
PSa_1576_005991_H2	SA	조수규	趙守規	趙	豊壤	豊壤 趙	1576		4
PSa_1576_005992_A1	SA	정인귀	鄭仁貴	鄭	光州	光州 鄭	1576	PS1_1555_004438	4
PSa_1576_005992_H1	SA	정진	鄭津	鄭	光州	光州 鄭	1576		4
PSa_1576_005993_A1	SA	이인충	李仁忠	李	長水	長水 李	1576		4
PSa_1576_005993_H1	SA	이희염	李希冉	李	長水	長水 李	1576		4
PSa_1576_005994_A1	SA	이담령	李聃齡	李	全州	全州 李	1576		4
PSa_1576_005994_H1	SA	이작	李綽	李	全州	全州 李	1576		4
PSa_1576_005995_A1	SA	윤의중	尹毅中	尹	海南	海南 尹	1576	PS2_1543_003693	4
PSa_1576_005995_G1	SA	윤유심	尹唯深	尹	海南	海南 尹	1576	PS1_1576_005967	4
PSa_1576_005996_A1	SA	유필성	兪必成	兪	昌原	昌原 兪	1576		4
PSa_1576_005996_G1	SA	유항	兪沆	兪	昌原	昌原 兪	1576		4
PSa_1576_005997_A1	SA	이세림	李世琳	李	陜川	陜川 李	1576	PMn_1543_003120	4
PSa_1576_005997_G1	SA	이엄	李嚴	李	陜川	陜川 李	1576		4
PSa_1576_005998_A1	SA	나윤침	羅允忱	羅	安定	安定 羅	1576	PS1_1558_004596	4
PSa_1576_005999_A1	SA	지난	池蘭	池	忠州	忠州 池	1576		4
PSa_1576_005999_H1	SA	지경함	池景涵	池	忠州	忠州 池	1576		4
PSa_1576_006000_A1	SA	최경린	崔慶麟	崔	江華	江華 崔	1576		4
PSa_1576_006000_H1	SA	최질	崔質	崔	江華	江華 崔	1576		4
PSa_1576_006001_A1	SA	황윤선	黃潤瑄	黃	懷德	懷德 黃	1576		4
PSa_1576_006001_G1	SA	황인	黃認	黃	懷德	懷德 黃	1576		4
PSa_1576_006002_A1	SA	강구상	姜龜祥	姜	晉州	晉州 姜	1576	PS2_1543_003713	4
PSa_1576_006002_G1	SA	강잠	姜簪	姜	晉州	晉州 姜	1576		4
PSa_1576_006002_H1	SA	강균	姜筠	姜	晉州	晉州 姜	1576	PS1_1570_005561	4
PSa_1576_006002_H2	SA	강절	姜節	姜	晉州	晉州 姜	1576	PS1_1564_005023	4
