source	target	relationship
pm075279	pm075281	HAS_SON_MGB
pm075279	pm075282	HAS_SON_MGB
pm075280	pm075283	HAS_SON_MGB
pm075281	pm075286	HAS_SIL_MGB
pm075281	pm075287	HAS_SON_MGB
pm075282	pm075290	HAS_SON_MGB
pm075283	pm075291	HAS_SON_MGB
pm075286	pm075293	HAS_SIL_MGB
pm075286	pm075294	HAS_SON_MGB
pm075290	pm075296	HAS_SON_MGB
pm075290	pm075323	HAS_SON_MGB
pm075291w	pm075291	HAS_SIL_MGB
pm075293	pm075298	HAS_SON_MGB
pm075293	pm075299	HAS_SON_MGB
pm075294	pm075297	HAS_SON_MGB
pm075296	pm075301	HAS_SON_MGB
pm075296	pm075331	HAS_SON_MGB
pm075297	pm075302	HAS_SON_MGB
pm075297w	pm075297	HAS_SIL_MGB
pm075298	pm075303	HAS_SON_MGB
pm075298w	pm075298	HAS_SIL_MGB
pm075301	pm075304	HAS_SON_MGB
pm075301	pm075305	HAS_SON_MGB
pm075301	pm075339	HAS_SON_MGB
pm075301w	pm075301	HAS_SIL_MGB
pm075302w	pm075302	HAS_SIL_MGB
pm075303w	pm075303	HAS_SIL_MGB
pm075306	pm075307	HAS_SON_MGB
pm075306w	pm075306	HAS_SIL_MGB
pm075307	pm075344	HAS_SIL_MGB
pm075307	pm075309	HAS_SON_MGB
pm075307	pm075310	HAS_SON_MGB
pm075307	pm075311	HAS_SON_MGB
pm075307	pm075345	HAS_SON_MGB
pm075307w	pm075307	HAS_SIL_MGB
pm075308	pm075312	HAS_SON_MGB
pm075309	pm075313	HAS_SON_MGB
pm075309	pm075314	HAS_SON_MGB
pm075309	pm075315	HAS_SON_MGB
pm075309w	pm075309	HAS_SIL_MGB
pm075311	pm075316	HAS_SON_MGB
pm075311w	pm075311	HAS_SIL_MGB
pm075312	pm075317	HAS_SON_MGB
pm075313	pm075318	HAS_SON_MGB
pm075314	pm075319	HAS_SON_MGB
pm075314	pm075320	HAS_SON_MGB
pm075315	pm075321	HAS_SON_MGB
pm075316	pm075322	HAS_SON_MGB
pm075316	pm075350	HAS_SON_MGB
pm075316w	pm075316	HAS_SIL_MGB
pm075318	pm075325	HAS_SON_MGB
pm075319	pm075326	HAS_SON_MGB
pm075319	pm075327	HAS_SON_MGB
pm075320	pm075328	HAS_SON_MGB
pm075321	pm075329	HAS_SON_MGB
pm075322	pm075330	HAS_SON_MGB
pm075322	pm075358	HAS_SON_MGB
pm075322	pm075359	HAS_SON_MGB
pm075322w1	pm075322	HAS_SIL_MGB
pm075322w2	pm075322	HAS_SIL_MGB
pm075323	pm075332	HAS_SON_MGB
pm075325	pm075333	HAS_SON_MGB
pm075326	pm075334	HAS_SIL_MGB
pm075326	pm075335	HAS_SON_MGB
pm075328	pm075336	HAS_SON_MGB
pm075329	pm075337	HAS_SON_MGB
pm075330	pm075338	HAS_SON_MGB
pm075330w	pm075330	HAS_SIL_MGB
pm075331w	pm075331	HAS_SIL_MGB
pm075337	pm075340	HAS_SON_MGB
pm075338w	pm075338	HAS_SIL_MGB
pm075341	pm075342	HAS_SON_MGB
pm075342	pm075343	HAS_SON_MGB
pm075343	pm075346	HAS_SON_MGB
pm075346	pm075347	HAS_SON_MGB
pm075346	pm075348	HAS_SON_MGB
pm075346	pm075349	HAS_SON_MGB
pm075347	pm075354	HAS_SON_MGB
pm075348	pm075355	HAS_SON_MGB
pm075348	pm075356	HAS_SON_MGB
pm075349	pm075357	HAS_SON_MGB
pm075349	pm075375	HAS_SON_MGB
pm075350	pm075362	HAS_SON_MGB
pm075354	pm075364	HAS_SIL_MGB
pm075354	pm075363	HAS_SON_MGB
pm075354	pm075365	HAS_SON_MGB
pm075354	pm075366	HAS_SON_MGB
pm075358	pm075367	HAS_SIL_MGB
pm075358w	pm075358	HAS_SIL_MGB
pm075359	pm075368	HAS_SON_MGB
pm075359	pm075369	HAS_SON_MGB
pm075359	pm075370	HAS_SON_MGB
pm075359w1	pm075359	HAS_SIL_MGB
pm075359w2	pm075359	HAS_SIL_MGB
pm075363	pm075371	HAS_SON_MGB
pm075364	pm075372	HAS_SON_MGB
pm075371	pm075373	HAS_SON_MGB
pm075372	pm075374	HAS_SON_MGB
pm075377	pm075378	HAS_SON_MGB
pm075377	pm075379	HAS_SON_MGB
pm075378	pm075381	HAS_SIL_MGB
pm075378	pm075380	HAS_SON_MGB
pm075379	pm075382	HAS_SON_MGB
pm075380	pm075383	HAS_SON_MGB
pm075381	pm075384	HAS_SON_MGB
pm075384	pm075385	HAS_SON_MGB
pm075384	pm075386	HAS_SON_MGB
pm075384	pm075387	HAS_SON_MGB
pm075385	pm075388	HAS_SON_MGB
pm075386	pm075389	HAS_SON_MGB
pm075386	pm075390	HAS_SON_MGB
pm075387	pm075391	HAS_SIL_MGB
pm075387	pm075392	HAS_SON_MGB
pm075387	pm075393	HAS_SON_MGB
pm075387	pm075394	HAS_SON_MGB
pm075387w	pm075387	HAS_SIL_MGB
pm075388	pm075395	HAS_SON_MGB
pm075389	pm075396	HAS_SON_MGB
pm075390	pm075398	HAS_SON_MGB
pm075390	pm075399	HAS_SON_MGB
pm075391	pm075400	HAS_SON_MGB
pm075395	pm075401	HAS_SON_MGB
pm075398	pm075402	HAS_SON_MGB
pm075398w	pm075398	HAS_SIL_MGB
pm075399w	pm075399	HAS_SIL_MGB
pm075400	pm075403	HAS_SON_MGB
pm075403	pm075404	HAS_SON_MGB
pm075403	pm075405	HAS_SON_MGB
pm075405w	pm075405	HAS_SIL_MGB
pm075406	pm075407	HAS_SON_MGB
pm075406w	pm075406	HAS_SIL_MGB
pm075407	pm075408	HAS_SON_MGB
pm075407w	pm075407	HAS_SIL_MGB
pm075408	pm075409	HAS_SON_MGB
pm075408w	pm075408	HAS_SIL_MGB
pm075409	pm075410	HAS_SON_MGB
pm075409	pm075411	HAS_SON_MGB
pm075409	pm075412	HAS_SON_MGB
pm075409w	pm075409	HAS_SIL_MGB
pm075410	pm075413	HAS_SON_MGB
pm075410w	pm075410	HAS_SIL_MGB
pm075411	pm075414	HAS_SIL_MGB
pm075411	pm075415	HAS_SON_MGB
pm075412	pm075417	HAS_SON_MGB
pm075413w	pm075413	HAS_SIL_MGB
pm075414	pm075419	HAS_SIL_MGB
pm075414	pm075420	HAS_SON_MGB
pm075415	pm075418	HAS_SON_MGB
pm075417	pm075421	HAS_SON_MGB
pm075418w	pm075418	HAS_SIL_MGB
pm075419	pm075427	HAS_SON_MGB
pm075420	pm075422	HAS_SON_MGB
pm075420	pm075423	HAS_SON_MGB
pm075422	pm075432	HAS_SIL_MGB
pm075422	pm075433	HAS_SON_MGB
pm075422	pm075434	HAS_SON_MGB
pm075422w	pm075422	HAS_SIL_MGB
pm075423	pm075437	HAS_SON_MGB
pm075423w	pm075423	HAS_SIL_MGB
pm075427	pm075438	HAS_SON_MGB
pm075427	pm075439	HAS_SON_MGB
pm075432	pm075440	HAS_SON_MGB
pm075432w	pm075432	HAS_SIL_MGB
pm075437	pm075441	HAS_SON_MGB
pm075437w	pm075437	HAS_SIL_MGB
pm075439	pm075442	HAS_SON_MGB
pm075439w	pm075439	HAS_SIL_MGB
pm075440	pm075443	HAS_SON_MGB
pm075440w	pm075440	HAS_SIL_MGB
pm075441	pm075444	HAS_SON_MGB
pm075442	pm075445	HAS_SON_MGB
pm075442	pm075446	HAS_SON_MGB
pm075442w	pm075442	HAS_SIL_MGB
pm075443	pm075447	HAS_SON_MGB
pm075443w	pm075443	HAS_SIL_MGB
pm075444	pm075448	HAS_SON_MGB
pm075444w	pm075444	HAS_SIL_MGB
pm075445	pm075449	HAS_SON_MGB
pm075445	pm075450	HAS_SON_MGB
pm075445w	pm075445	HAS_SIL_MGB
pm075446	pm075451	HAS_SON_MGB
pm075446w	pm075446	HAS_SIL_MGB
pm075447	pm075452	HAS_SON_MGB
pm075447w	pm075447	HAS_SIL_MGB
pm075448	pm075453	HAS_SON_MGB
pm075449	pm075454	HAS_SON_MGB
pm075450	pm075455	HAS_SON_MGB
pm075450w	pm075450	HAS_SIL_MGB
pm075451	pm075456	HAS_SON_MGB
pm075451w	pm075451	HAS_SIL_MGB
pm075452w	pm075452	HAS_SIL_MGB
pm075464	pm075465	HAS_SON_MGB
pm075464	pm075466	HAS_SON_MGB
pm075464w	pm075464	HAS_SIL_MGB
pm075465	pm075467	HAS_SON_MGB
pm075466	pm075470	HAS_SON_MGB
pm075467	pm075471	HAS_SON_MGB
pm075471	pm075472	HAS_SON_MGB
pm075472	pm075473	HAS_SON_MGB
pm075472	pm075474	HAS_SON_MGB
pm075473	pm075476	HAS_SON_MGB
pm075473	pm075477	HAS_SON_MGB
pm075474	pm075478	HAS_SON_MGB
pm075474	pm075479	HAS_SON_MGB
pm075476w	pm075476	HAS_SIL_MGB
pm075484	pm075485	HAS_SON_MGB
pm075485	pm075486	HAS_SIL_MGB
pm075485	pm075492	HAS_SON_MGB
pm075485	pm075493	HAS_SON_MGB
pm075485	pm075494	HAS_SON_MGB
pm075485	pm075495	HAS_SON_MGB
pm075486	pm075487	HAS_SON_MGB
pm075486	pm075488	HAS_SON_MGB
pm075488	pm075489	HAS_SON_MGB
pm075488	pm075499	HAS_SON_MGB
pm075489	pm075490	HAS_SON_MGB
pm075490	pm075491	HAS_SON_MGB
pm075494	pm075496	HAS_SON_MGB
pm075495	pm075497	HAS_SON_MGB
pm075495	pm075498	HAS_SON_MGB
pm075496	pm075500	HAS_SON_MGB
pm075496	pm075501	HAS_SON_MGB
pm075497	pm075502	HAS_SIL_MGB
pm075498	pm075503	HAS_SON_MGB
pm075498	pm075519	HAS_SON_MGB
pm075500	pm075504	HAS_SON_MGB
pm075501	pm075505	HAS_SON_MGB
pm075503	pm075506	HAS_SIL_MGB
pm075503	pm075507	HAS_SON_MGB
pm075503	pm075508	HAS_SON_MGB
pm075505	pm075511	HAS_SON_MGB
pm075505	pm075512	HAS_SON_MGB
pm075505	pm075513	HAS_SON_MGB
pm075506	pm075516	HAS_SON_MGB
pm075511	pm075517	HAS_SON_MGB
pm075512	pm075518	HAS_SON_MGB
pm075519	pm075521	HAS_SON_MGB
pm075519	pm075522	HAS_SON_MGB
pm075521	pm075525	HAS_SON_MGB
pm075527	pm075529	HAS_SON_MGB
pm075527	pm075530	HAS_SON_MGB
pm075528	pm075531	HAS_SON_MGB
pm075528	pm075574	HAS_SON_MGB
pm075528	pm075575	HAS_SON_MGB
pm075528w	pm075528	HAS_SIL_MGB
pm075529	pm075532	HAS_SON_MGB
pm075530	pm075533	HAS_SON_MGB
pm075530	pm075534	HAS_SON_MGB
pm075531	pm075535	HAS_SON_MGB
pm075531	pm075577	HAS_SON_MGB
pm075531	pm075578	HAS_SON_MGB
pm075531w	pm075531	HAS_SIL_MGB
pm075534	pm075536	HAS_SON_MGB
pm075534	pm075537	HAS_SON_MGB
pm075534	pm075538	HAS_SON_MGB
pm075535	pm075539	HAS_SON_MGB
pm075535	pm075540	HAS_SON_MGB
pm075535	pm075582	HAS_SON_MGB
pm075536	pm075541	HAS_SON_MGB
pm075536	pm075542	HAS_SON_MGB
pm075537	pm075543	HAS_SON_MGB
pm075538	pm075544	HAS_SON_MGB
pm075539	pm075545	HAS_SON_MGB
pm075539	pm075546	HAS_SON_MGB
pm075540	pm075547	HAS_SON_MGB
pm075540	pm075589	HAS_SON_MGB
pm075541	pm075548	HAS_SON_MGB
pm075541	pm075549	HAS_SON_MGB
pm075542	pm075550	HAS_SON_MGB
pm075543	pm075551	HAS_SON_MGB
pm075544	pm075552	HAS_SON_MGB
pm075546	pm075553	HAS_SON_MGB
pm075547	pm075554	HAS_SON_MGB
pm075548	pm075555	HAS_SON_MGB
pm075551	pm075556	HAS_SON_MGB
pm075551	pm075557	HAS_SON_MGB
pm075552	pm075558	HAS_SON_MGB
pm075553	pm075559	HAS_SON_MGB
pm075554	pm075560	HAS_SON_MGB
pm075554	pm075603	HAS_SON_MGB
pm075555	pm075561	HAS_SON_MGB
pm075556	pm075562	HAS_SON_MGB
pm075558	pm075563	HAS_SON_MGB
pm075559	pm075564	HAS_SON_MGB
pm075560	pm075565	HAS_SON_MGB
pm075561	pm075566	HAS_SON_MGB
pm075562	pm075567	HAS_SON_MGB
pm075564	pm075568	HAS_SON_MGB
pm075568	pm075570	HAS_SON_MGB
pm075568	pm075616	HAS_SON_MGB
pm075569	pm075571	HAS_SON_MGB
pm075569w	pm075569	HAS_SIL_MGB
pm075570	pm075572	HAS_SON_MGB
pm075570	pm075618	HAS_SON_MGB
pm075570w	pm075570	HAS_SIL_MGB
pm075571	pm075573	HAS_SON_MGB
pm075571w	pm075571	HAS_SIL_MGB
pm075572w	pm075572	HAS_SIL_MGB
pm075574	pm075579	HAS_SON_MGB
pm075575	pm075580	HAS_SON_MGB
pm075577	pm075583	HAS_SIL_MGB
pm075578	pm075584	HAS_SON_MGB
pm075578	pm075585	HAS_SON_MGB
pm075579	pm075586	HAS_SON_MGB
pm075580	pm075587	HAS_SON_MGB
pm075580	pm075588	HAS_SON_MGB
pm075582	pm075590	HAS_SON_MGB
pm075584	pm075591	HAS_SON_MGB
pm075586	pm075592	HAS_SON_MGB
pm075587	pm075593	HAS_SON_MGB
pm075588	pm075594	HAS_SON_MGB
pm075589	pm075595	HAS_SON_MGB
pm075590	pm075596	HAS_SON_MGB
pm075591	pm075597	HAS_SON_MGB
pm075592	pm075599	HAS_SON_MGB
pm075593	pm075600	HAS_SON_MGB
pm075594	pm075602	HAS_SIL_MGB
pm075595	pm075604	HAS_SON_MGB
pm075596	pm075605	HAS_SON_MGB
pm075597	pm075606	HAS_SON_MGB
pm075600	pm075607	HAS_SON_MGB
pm075602	pm075608	HAS_SON_MGB
pm075604	pm075609	HAS_SON_MGB
pm075605	pm075610	HAS_SON_MGB
pm075606	pm075611	HAS_SON_MGB
pm075607	pm075612	HAS_SON_MGB
pm075610	pm075613	HAS_SON_MGB
pm075610w	pm075610	HAS_SIL_MGB
pm075611	pm075614	HAS_SON_MGB
pm075611	pm075615	HAS_SON_MGB
pm075615	pm075617	HAS_SON_MGB
pm075616	pm075619	HAS_SON_MGB
pm075616w	pm075616	HAS_SIL_MGB
pm075619w	pm075619	HAS_SIL_MGB
pm075621	pm075622	HAS_SON_MGB
pm075621	pm075665	HAS_SON_MGB
pm075621	pm075666	HAS_SON_MGB
pm075621	pm075667	HAS_SON_MGB
pm075621	pm075668	HAS_SON_MGB
pm075622	pm075623	HAS_SON_MGB
pm075622	pm075632	HAS_SON_MGB
pm075622	pm075671	HAS_SON_MGB
pm075622w	pm075622	HAS_SIL_MGB
pm075623	pm075624	HAS_SON_MGB
pm075623	pm075633	HAS_SON_MGB
pm075623	pm075634	HAS_SON_MGB
pm075624	pm075625	HAS_SON_MGB
pm075625	pm075628	HAS_SON_MGB
pm075628	pm075629	HAS_SON_MGB
pm075628	pm075630	HAS_SON_MGB
pm075628	pm075631	HAS_SON_MGB
pm075628	pm075657	HAS_SON_MGB
pm075632	pm075638	HAS_SON_MGB
pm075632	pm075639	HAS_SON_MGB
pm075632	pm075640	HAS_SON_MGB
pm075634	pm075644	HAS_SON_MGB
pm075634	pm075645	HAS_SON_MGB
pm075638	pm075646	HAS_SON_MGB
pm075639	pm075647	HAS_SON_MGB
pm075644	pm075649	HAS_SIL_MGB
pm075645	pm075650	HAS_SON_MGB
pm075645	pm075651	HAS_SON_MGB
pm075646	pm075652	HAS_SON_MGB
pm075647	pm075653	HAS_SIL_MGB
pm075647	pm075654	HAS_SON_MGB
pm075647	pm075655	HAS_SON_MGB
pm075647	pm075656	HAS_SON_MGB
pm075653	pm075661	HAS_SON_MGB
pm075654	pm075658	HAS_SIL_MGB
pm075654	pm075659	HAS_SON_MGB
pm075665	pm075672	HAS_SON_MGB
pm075666	pm075673	HAS_SIL_MGB
pm075666	pm075674	HAS_SON_MGB
pm075666	pm075675	HAS_SON_MGB
pm075667	pm075676	HAS_SON_MGB
pm075667	pm075713	HAS_SON_MGB
pm075667	pm075714	HAS_SON_MGB
pm075667	pm075715	HAS_SON_MGB
pm075671	pm075680	HAS_SON_MGB
pm075673	pm075682	HAS_SIL_MGB
pm075673	pm075683	HAS_SON_MGB
pm075674	pm075681	HAS_SON_MGB
pm075675	pm075684	HAS_SON_MGB
pm075676	pm075685	HAS_SON_MGB
pm075676	pm075686	HAS_SON_MGB
pm075676	pm075687	HAS_SON_MGB
pm075680	pm075688	HAS_SON_MGB
pm075682	pm075690	HAS_SON_MGB
pm075683	pm075689	HAS_SON_MGB
pm075685	pm075691	HAS_SIL_MGB
pm075685	pm075692	HAS_SON_MGB
pm075686	pm075693	HAS_SON_MGB
pm075687	pm075694	HAS_SIL_MGB
pm075687	pm075695	HAS_SON_MGB
pm075688	pm075696	HAS_SON_MGB
pm075689	pm075697	HAS_SON_MGB
pm075690	pm075699	HAS_SON_MGB
pm075691	pm075700	HAS_SON_MGB
pm075693	pm075701	HAS_SON_MGB
pm075694	pm075702	HAS_SIL_MGB
pm075695	pm075703	HAS_SON_MGB
pm075697	pm075704	HAS_SON_MGB
pm075700	pm075705	HAS_SON_MGB
pm075702	pm075707	HAS_SON_MGB
pm075703	pm075706	HAS_SON_MGB
pm075706	pm075708	HAS_SON_MGB
pm075709	pm075712	HAS_SON_MGB
pm075709	pm075745	HAS_SON_MGB
pm075709	pm075772	HAS_SON_MGB
pm075709	pm075798	HAS_SON_MGB
pm075709	pm075800	HAS_SON_MGB
pm075712	pm075717	HAS_SIL_MGB
pm075712	pm075718	HAS_SON_MGB
pm075712	pm075719	HAS_SON_MGB
pm075712	pm075747	HAS_SON_MGB
pm075713	pm075721	HAS_SON_MGB
pm075713	pm075722	HAS_SON_MGB
pm075714	pm075723	HAS_SON_MGB
pm075714	pm075724	HAS_SON_MGB
pm075715	pm075725	HAS_SON_MGB
pm075717	pm075726	HAS_SON_MGB
pm075717	pm075727	HAS_SON_MGB
pm075717	pm075751	HAS_SON_MGB
pm075717	pm075752	HAS_SON_MGB
pm075721	pm075729	HAS_SON_MGB
pm075724	pm075732	HAS_SON_MGB
pm075725	pm075733	HAS_SON_MGB
pm075726	pm075734	HAS_SON_MGB
pm075727	pm075736	HAS_SON_MGB
pm075729	pm075737	HAS_SON_MGB
pm075729	pm075738	HAS_SON_MGB
pm075733	pm075739	HAS_SON_MGB
pm075734	pm075740	HAS_SON_MGB
pm075736	pm075741	HAS_SON_MGB
pm075740	pm075743	HAS_SON_MGB
pm075741	pm075744	HAS_SON_MGB
pm075745	pm075748	HAS_SON_MGB
pm075745	pm075749	HAS_SON_MGB
pm075745	pm075750	HAS_SON_MGB
pm075748	pm075757	HAS_SON_MGB
pm075751	pm075758	HAS_SON_MGB
pm075752	pm075762	HAS_SON_MGB
pm075757	pm075764	HAS_SON_MGB
pm075758	pm075765	HAS_SON_MGB
pm075758	pm075766	HAS_SON_MGB
pm075758	pm075767	HAS_SON_MGB
pm075762	pm075768	HAS_SON_MGB
pm075764	pm075769	HAS_SON_MGB
pm075764	pm075770	HAS_SON_MGB
pm075770	pm075771	HAS_SON_MGB
pm075772	pm075773	HAS_SON_MGB
pm075773	pm075774	HAS_SON_MGB
pm075773	pm075775	HAS_SON_MGB
pm075773	pm075776	HAS_SON_MGB
pm075773	pm075777	HAS_SON_MGB
pm075774	pm075782	HAS_SIL_MGB
pm075775	pm075783	HAS_SON_MGB
pm075775	pm075784	HAS_SON_MGB
pm075776	pm075786	HAS_SON_MGB
pm075777	pm075787	HAS_SIL_MGB
pm075777	pm075788	HAS_SON_MGB
pm075777	pm075789	HAS_SON_MGB
pm075783	pm075791	HAS_SON_MGB
pm075784	pm075792	HAS_SON_MGB
pm075784	pm075793	HAS_SON_MGB
pm075787	pm075796	HAS_SON_MGB
pm075787	pm075797	HAS_SON_MGB
pm075788	pm075794	HAS_SON_MGB
pm075788	pm075795	HAS_SON_MGB
pm075798	pm075801	HAS_SON_MGB
pm075800	pm075802	HAS_SON_MGB
pm075801	pm075805	HAS_SIL_MGB
pm075801	pm075803	HAS_SON_MGB
pm075801	pm075804	HAS_SON_MGB
pm075801	pm075806	HAS_SON_MGB
pm075802	pm075807	HAS_SON_MGB
pm075803	pm075808	HAS_SON_MGB
pm075804	pm075809	HAS_SIL_MGB
pm075804	pm075810	HAS_SON_MGB
pm075807	pm075812	HAS_SON_MGB
pm075809	pm075815	HAS_SON_MGB
pm075810	pm075813	HAS_SON_MGB
pm075810	pm075814	HAS_SON_MGB
pm075813	pm075816	HAS_SON_MGB
pm075815	pm075817	HAS_SON_MGB
pm075819	pm075820	HAS_SON_MGB
pm075820	pm075821	HAS_SON_MGB
pm075821	pm075822	HAS_SON_MGB
pm075821	pm075823	HAS_SON_MGB
pm075821	pm075835	HAS_SON_MGB
pm075822	pm075824	HAS_SON_MGB
pm075823	pm075826	HAS_SON_MGB
pm075823w	pm075823	HAS_SIL_MGB
pm075824	pm075827	HAS_SON_MGB
pm075824w	pm075824	HAS_SIL_MGB
pm075826	pm075828	HAS_SON_MGB
pm075826w	pm075826	HAS_SIL_MGB
pm075829	pm075830	HAS_SON_MGB
pm075830	pm075831	HAS_SON_MGB
pm075830	pm075832	HAS_SON_MGB
pm075830w	pm075830	HAS_SIL_MGB
pm075831	pm075836	HAS_SON_MGB
pm075831w	pm075831	HAS_SIL_MGB
pm075832	pm075837	HAS_SON_MGB
pm075832	pm075858	HAS_SON_MGB
pm075832w	pm075832	HAS_SIL_MGB
pm075835	pm075838	HAS_SON_MGB
pm075836	pm075839	HAS_SON_MGB
pm075836	pm075840	HAS_SON_MGB
pm075836w	pm075836	HAS_SIL_MGB
pm075837	pm075844	HAS_SON_MGB
pm075837	pm075845	HAS_SON_MGB
pm075837	pm075860	HAS_SON_MGB
pm075837w	pm075837	HAS_SIL_MGB
pm075838	pm075846	HAS_SON_MGB
pm075839	pm075847	HAS_SON_MGB
pm075839w	pm075839	HAS_SIL_MGB
pm075840	pm075849	HAS_SON_MGB
pm075840	pm075850	HAS_SON_MGB
pm075840w	pm075840	HAS_SIL_MGB
pm075844	pm075851	HAS_SON_MGB
pm075844w	pm075844	HAS_SIL_MGB
pm075847	pm075854	HAS_SON_MGB
pm075847	pm075855	HAS_SON_MGB
pm075851	pm075856	HAS_SON_MGB
pm075851w	pm075851	HAS_SIL_MGB
pm075858	pm075861	HAS_SON_MGB
pm075860	pm075863	HAS_SON_MGB
pm075863	pm075864	HAS_SON_MGB
pm075867	pm075868	HAS_SON_MGB
pm075867	pm075921	HAS_SON_MGB
pm075868	pm075869	HAS_SON_MGB
pm075868	pm075889	HAS_SON_MGB
pm075868	pm075922	HAS_SON_MGB
pm075869	pm075870	HAS_SIL_MGB
pm075869	pm075871	HAS_SON_MGB
pm075870	pm075872	HAS_SON_MGB
pm075872	pm075874	HAS_SIL_MGB
pm075872	pm075873	HAS_SON_MGB
pm075872	pm075875	HAS_SON_MGB
pm075872	pm075876	HAS_SON_MGB
pm075872	pm075877	HAS_SON_MGB
pm075873	pm075880	HAS_SON_MGB
pm075876	pm075881	HAS_SON_MGB
pm075877	pm075882	HAS_SON_MGB
pm075880	pm075883	HAS_SON_MGB
pm075881	pm075884	HAS_SON_MGB
pm075882	pm075885	HAS_SON_MGB
pm075883	pm075886	HAS_SON_MGB
pm075885	pm075887	HAS_SON_MGB
pm075885	pm075888	HAS_SON_MGB
pm075886	pm076045	HAS_SON_MGB
pm075889	pm075890	HAS_SON_MGB
pm075890	pm075891	HAS_SIL_MGB
pm075890	pm075892	HAS_SON_MGB
pm075891	pm075897	HAS_SON_MGB
pm075891w	pm075891	HAS_SIL_MGB
pm075897	pm075898	HAS_SON_MGB
pm075897	pm075899	HAS_SON_MGB
pm075897	pm075900	HAS_SON_MGB
pm075897	pm075901	HAS_SON_MGB
pm075897	pm075931	HAS_SON_MGB
pm075897	pm075932	HAS_SON_MGB
pm075898	pm075902	HAS_SON_MGB
pm075898	pm075903	HAS_SON_MGB
pm075898w	pm075898	HAS_SIL_MGB
pm075899	pm075905	HAS_SON_MGB
pm075900	pm075906	HAS_SIL_MGB
pm075900	pm075907	HAS_SON_MGB
pm075901	pm075908	HAS_SON_MGB
pm075901	pm075909	HAS_SON_MGB
pm075901	pm075910	HAS_SON_MGB
pm075902w	pm075902	HAS_SIL_MGB
pm075903	pm075912	HAS_SON_MGB
pm075903w	pm075903	HAS_SIL_MGB
pm075906	pm075913	HAS_SON_MGB
pm075910	pm075914	HAS_SON_MGB
pm075912	pm075915	HAS_SON_MGB
pm075912w	pm075912	HAS_SIL_MGB
pm075914	pm075916	HAS_SON_MGB
pm075915	pm075917	HAS_SON_MGB
pm075915w	pm075915	HAS_SIL_MGB
pm075916	pm075918	HAS_SON_MGB
pm075917	pm075919	HAS_SON_MGB
pm075917	pm075920	HAS_SON_MGB
pm075919w	pm075919	HAS_SIL_MGB
pm075920w	pm075920	HAS_SIL_MGB
pm075921	pm075923	HAS_SON_MGB
pm075923	pm075925	HAS_SON_MGB
pm075923	pm075926	HAS_SON_MGB
pm075925	pm075927	HAS_SON_MGB
pm075926	pm075928	HAS_SON_MGB
pm075927	pm075929	HAS_SON_MGB
pm075927	pm075930	HAS_SON_MGB
pm075929	pm075934	HAS_SON_MGB
pm075930	pm075935	HAS_SON_MGB
pm075931	pm075936	HAS_SON_MGB
pm075932	pm075937	HAS_SON_MGB
pm075932	pm075938	HAS_SON_MGB
pm075936	pm075939	HAS_SON_MGB
pm075937	pm075940	HAS_SON_MGB
pm075937w	pm075937	HAS_SIL_MGB
pm075938	pm075941	HAS_SON_MGB
pm075938	pm075942	HAS_SON_MGB
pm075938	pm075943	HAS_SON_MGB
pm075939	pm075944	HAS_SON_MGB
pm075940	pm075945	HAS_SON_MGB
pm075944	pm075946	HAS_SON_MGB
pm075945	pm075947	HAS_SON_MGB
pm075945w	pm075945	HAS_SIL_MGB
pm075949	pm075950	HAS_SON_MGB
pm075949	pm075960	HAS_SON_MGB
pm075949	pm076001	HAS_SON_MGB
pm075950	pm075951	HAS_SON_MGB
pm075951	pm075953	HAS_SON_MGB
pm075953	pm075954	HAS_SON_MGB
pm075954	pm075955	HAS_SON_MGB
pm075955	pm075956	HAS_SON_MGB
pm075955	pm075957	HAS_SON_MGB
pm075957	pm075958	HAS_SON_MGB
pm075958	pm075959	HAS_SON_MGB
pm075960	pm075961	HAS_SIL_MGB
pm075960	pm075962	HAS_SON_MGB
pm075960	pm075963	HAS_SON_MGB
pm075960	pm075964	HAS_SON_MGB
pm075960	pm075965	HAS_SON_MGB
pm075961	pm075966	HAS_SIL_MGB
pm075961	pm075967	HAS_SON_MGB
pm075961	pm075968	HAS_SON_MGB
pm075963	pm075969	HAS_SON_MGB
pm075963	pm075970	HAS_SON_MGB
pm075964	pm075971	HAS_SON_MGB
pm075965	pm075972	HAS_SON_MGB
pm075965	pm075973	HAS_SON_MGB
pm075966	pm075974	HAS_SON_MGB
pm075968	pm075975	HAS_SON_MGB
pm075969	pm075977	HAS_SON_MGB
pm075969	pm075978	HAS_SON_MGB
pm075971	pm075980	HAS_SON_MGB
pm075971	pm075981	HAS_SON_MGB
pm075972	pm075983	HAS_SON_MGB
pm075973	pm075984	HAS_SON_MGB
pm075973	pm076023	HAS_SON_MGB
pm075974	pm075985	HAS_SON_MGB
pm075975	pm075986	HAS_SON_MGB
pm075981	pm075987	HAS_SON_MGB
pm075985	pm075988	HAS_SON_MGB
pm075986	pm075989	HAS_SON_MGB
pm075988	pm075990	HAS_SON_MGB
pm075989	pm075991	HAS_SON_MGB
pm075990	pm075992	HAS_SON_MGB
pm075991	pm075993	HAS_SON_MGB
pm075992	pm075994	HAS_SON_MGB
pm075992	pm075995	HAS_SON_MGB
pm075994	pm075996	HAS_SON_MGB
pm075995	pm075997	HAS_SON_MGB
